Experiment ID                :  IteratedPrisonersDilemma
Problem Type                 :  IPD
Data Input File Name         :  indata.IPD.txt
Number of Runs               :  100
Generations per Run          :  100
Population Size              :  100
Selection Method             :  2
Fitness Scaling Type         :  0
Min or Max Fitness           :  max
Crossover Type               :  5
Crossover Rate               :  1.0
Mutation Type                :  1
Mutation Rate                :  0.01
Random Number Seed           :  75982
Number of Genes/Points       :  2
Size of Genes                :  1


 R   1 G   0    348     205.06     73.415		0.10070556186895041 | 0.06107305562731147

 R  24 G  39    340     211.76     85.895		0.1852062509046578 | 0.7551249632295773

 R  24 G  40    344     215.62     81.232		0.1752062509046578 | 0.7451249632295773

 R  24 G  41    340     219.16     80.004		0.1852062509046578 | 0.7551249632295773

 R  24 G  42    342     202.12     84.847		0.1852062509046578 | 0.7651249632295773

 R  24 G  43    340     205.74     80.022		0.1752062509046578 | 0.7651249632295773

 R  24 G  44    344     218.54     83.789		0.1752062509046578 | 0.7651249632295773

 R  24 G  45    336     213.76     86.352		0.1852062509046578 | 0.7651249632295773

 R  24 G  46    344     197.76     86.993		0.1852062509046578 | 0.7651249632295773

 R  24 G  47    346     212.86     85.339		0.1852062509046578 | 0.7651249632295773

 R  24 G  48    344     215.52     81.172		0.1852062509046578 | 0.7551249632295773

 R  24 G  49    342     208.52     87.345		0.1852062509046578 | 0.7551249632295773

 R  24 G  50    340     205.48     79.382		0.1852062509046578 | 0.7651249632295773

 R  24 G  51    344     197.84     91.404		0.1852062509046578 | 0.7651249632295773

 R  24 G  52    342     210.74     92.251		0.19520625090465782 | 0.7651249632295773

 R  24 G  53    342     208.72     87.336		0.1852062509046578 | 0.7551249632295773

 R  24 G  54    342      206.8     75.614		0.1852062509046578 | 0.7651249632295773

 R  24 G  55    338     217.04     79.169		0.1852062509046578 | 0.7651249632295773

 R  24 G  56    342     223.44     88.433		0.1852062509046578 | 0.7551249632295773

 R  24 G  57    340     207.66     89.021		0.1852062509046578 | 0.7551249632295773

 R  24 G  58    336     200.06     85.206		0.19520625090465782 | 0.7651249632295773

 R  24 G  59    340     215.46     87.556		0.1852062509046578 | 0.7651249632295773

 R  24 G  60    340     202.86     84.765		0.19520625090465782 | 0.7651249632295773

 R  24 G  61    340      212.0     82.213		0.1852062509046578 | 0.7551249632295773

 R  24 G  62    340     213.68     88.984		0.19520625090465782 | 0.7651249632295773

 R  24 G  63    338      192.5     84.934		0.19520625090465782 | 0.7751249632295774

 R  24 G  64    342     210.76     85.137		0.1852062509046578 | 0.7651249632295773

 R  24 G  65    346     212.74     91.795		0.19520625090465782 | 0.7751249632295774

 R  24 G  66    344     222.04     79.445		0.1852062509046578 | 0.7551249632295773

 R  24 G  67    342     216.36     82.037		0.1852062509046578 | 0.7551249632295773

 R  24 G  68    340      207.8     76.382		0.1852062509046578 | 0.7551249632295773

 R  24 G  69    344      201.4     76.945		0.19520625090465782 | 0.7551249632295773

 R  24 G  70    340     218.76     89.575		0.1852062509046578 | 0.7551249632295773

 R  24 G  71    336     212.78      72.96		0.1752062509046578 | 0.7551249632295773

 R  24 G  72    342     199.78     83.133		0.1852062509046578 | 0.7551249632295773

 R  24 G  73    342      225.7     83.223		0.19520625090465782 | 0.7651249632295773

 R  24 G  74    338      210.4     79.159		0.1852062509046578 | 0.7551249632295773

 R  24 G  75    344     210.02     73.924		0.1852062509046578 | 0.7551249632295773

 R  24 G  76    340     212.38     78.568		0.1852062509046578 | 0.7551249632295773

 R  24 G  77    342     212.44     88.341		0.1852062509046578 | 0.7551249632295773

 R  24 G  78    342     221.54     81.937		0.20520625090465783 | 0.7651249632295773

 R  24 G  79    340     208.64     84.402		0.1852062509046578 | 0.7551249632295773

 R  24 G  80    340      208.7     82.138		0.1852062509046578 | 0.7551249632295773

 R  24 G  81    338     202.78     90.706		0.1852062509046578 | 0.7551249632295773

 R  24 G  82    336     190.68     83.275		0.1852062509046578 | 0.7551249632295773

 R  24 G  83    340     215.98      87.77		0.1852062509046578 | 0.7551249632295773

 R  24 G  84    340      186.5     85.831		0.1852062509046578 | 0.7551249632295773

 R  24 G  85    340     203.38     81.622		0.1852062509046578 | 0.7551249632295773

 R  24 G  86    340     198.76     85.864		0.1852062509046578 | 0.7551249632295773

 R  24 G  87    340     210.46     84.847		0.1852062509046578 | 0.7551249632295773

 R  24 G  88    346     227.58     81.756		0.1852062509046578 | 0.7551249632295773

 R  24 G  89    338     210.42     81.795		0.1852062509046578 | 0.7551249632295773

 R  24 G  90    342     208.92     76.982		0.1852062509046578 | 0.7451249632295773

 R  24 G  91    340     201.58     75.394		0.1852062509046578 | 0.7451249632295773

 R  24 G  92    340     217.02     83.039		0.1852062509046578 | 0.7551249632295773

 R  24 G  93    338     213.34     75.878		0.1852062509046578 | 0.7551249632295773

 R  24 G  94    342     198.12     85.682		0.1852062509046578 | 0.7451249632295773

 R  24 G  95    342     212.36     85.738		0.1852062509046578 | 0.7451249632295773

 R  24 G  96    340     216.48     78.537		0.1852062509046578 | 0.7551249632295773

 R  24 G  97    336     206.14     76.801		0.1852062509046578 | 0.7451249632295773

 R  24 G  98    338     211.26     85.023		0.1852062509046578 | 0.7551249632295773

 R  24 G  99    342      211.5     84.082		0.1852062509046578 | 0.7551249632295773

24     5###################### RawFitness
           0          0          348

 R  25 G   0    350     207.34     75.611		0.043148869325326134 | 0.2981940831142663

 R  25 G   1    350      205.8     67.787		0.004239560998560821 | 0.773594399563855

 R  25 G   2    348     209.12     64.911		0.043148869325326134 | 0.2981940831142663

 R  25 G   3    340     210.24     65.811		0.043148869325326134 | 0.2981940831142663

 R  25 G   4    320     204.38     62.359		0.3328876289510947 | 0.5381145218764657

 R  25 G   5    322     208.52     60.943		0.3328876289510947 | 0.5381145218764657

 R  25 G   6    330     210.96     65.453		0.3328876289510947 | 0.5381145218764657

 R  25 G   7    324     201.16     58.309		0.3328876289510947 | 0.5381145218764657

 R  25 G   8    318     216.34     52.024		0.4160453959895386 | 0.51330296637559

 R  25 G   9    316     202.94     58.763		0.4160453959895386 | 0.51330296637559

 R  25 G  10    302     211.18      55.07		0.4160453959895386 | 0.51330296637559

 R  25 G  11    318     209.74     54.088		0.4160453959895386 | 0.51330296637559

 R  25 G  12    310     207.74     57.415		0.4160453959895386 | 0.51330296637559

 R  25 G  13    314     218.32     50.995		0.4160453959895386 | 0.51330296637559

 R  25 G  14    316      218.3     47.805		0.4160453959895386 | 0.51330296637559

 R  25 G  15    318     212.92     54.062		0.4160453959895386 | 0.51330296637559

 R  25 G  16    322     219.84      50.04		0.4160453959895386 | 0.51330296637559

 R  25 G  17    312     222.18     48.349		0.4160453959895386 | 0.51330296637559

 R  25 G  18    312     223.98     45.734		0.4160453959895386 | 0.51330296637559

 R  25 G  19    262      207.5       53.6		0.9410759282326622 | 0.29845484275489587

 R  25 G  20    264     205.52     53.222		0.9410759282326622 | 0.29845484275489587

 R  25 G  21    264     200.66     54.391		0.9410759282326622 | 0.29845484275489587

 R  25 G  22    262     216.32      52.07		0.9410759282326622 | 0.28845484275489586

 R  25 G  23    262      206.8     53.735		0.9510759282326622 | 0.28845484275489586

 R  25 G  24    266     204.24     55.386		0.9410759282326622 | 0.28845484275489586

 R  25 G  25    262     208.96     54.307		0.9410759282326622 | 0.28845484275489586

 R  25 G  26    262      203.9     55.193		0.9410759282326622 | 0.28845484275489586

 R  25 G  27    262     201.52     56.014		0.9410759282326622 | 0.28845484275489586

 R  25 G  28    260      226.3     46.313		0.9410759282326622 | 0.28845484275489586

 R  25 G  29    264     213.02     51.334		0.9410759282326622 | 0.28845484275489586

 R  25 G  30    262     206.28     50.645		0.9410759282326622 | 0.28845484275489586

 R  25 G  31    266     208.46     53.094		0.9410759282326622 | 0.28845484275489586

 R  25 G  32    260      219.1     48.547		0.9410759282326622 | 0.28845484275489586

 R  25 G  33    260     216.48     47.332		0.9410759282326622 | 0.28845484275489586

 R  25 G  34    268     205.98     52.695		0.9410759282326622 | 0.28845484275489586

 R  25 G  35    268     212.58     53.064		0.9410759282326622 | 0.28845484275489586

 R  25 G  36    268     211.88     52.324		0.9410759282326622 | 0.28845484275489586

 R  25 G  37    268      220.1     50.292		0.9410759282326622 | 0.28845484275489586

 R  25 G  38    262     200.12     56.937		0.9410759282326622 | 0.28845484275489586

 R  25 G  39    266     209.68     53.824		0.9410759282326622 | 0.28845484275489586

 R  25 G  40    264     215.34     52.483		0.9410759282326622 | 0.28845484275489586

 R  25 G  41    260     211.34     49.078		0.9410759282326622 | 0.28845484275489586

 R  25 G  42    260     201.48     54.898		0.9410759282326622 | 0.28845484275489586

 R  25 G  43    268     218.54     51.209		0.9410759282326622 | 0.28845484275489586

 R  25 G  44    264     218.42     48.279		0.9410759282326622 | 0.28845484275489586

 R  25 G  45    262      206.8     54.957		0.9410759282326622 | 0.28845484275489586

 R  25 G  46    262     220.66     46.012		0.9410759282326622 | 0.27845484275489585

 R  25 G  47    262     210.56     52.162		0.9410759282326622 | 0.28845484275489586

 R  25 G  48    264     217.62     47.006		0.9410759282326622 | 0.28845484275489586

 R  25 G  49    262     198.02     56.062		0.9410759282326622 | 0.28845484275489586

 R  25 G  50    262     211.24     51.008		0.9410759282326622 | 0.28845484275489586

 R  25 G  51    262     213.06     53.809		0.9410759282326622 | 0.28845484275489586

 R  25 G  52    264      217.2     47.943		0.9410759282326622 | 0.27845484275489585

 R  25 G  53    262     201.84     54.737		0.9410759282326622 | 0.28845484275489586

 R  25 G  54    264     209.78     55.692		0.9410759282326622 | 0.27845484275489585

 R  25 G  55    268     220.02     50.233		0.9410759282326622 | 0.28845484275489586

 R  25 G  56    262     214.34     48.787		0.9410759282326622 | 0.27845484275489585

 R  25 G  57    268     211.46     51.056		0.9410759282326622 | 0.28845484275489586

 R  25 G  58    262     213.08     50.038		0.9410759282326622 | 0.28845484275489586

 R  25 G  59    262     211.82     51.551		0.9410759282326622 | 0.27845484275489585

 R  25 G  60    260      206.4     55.232		0.9410759282326622 | 0.27845484275489585

 R  25 G  61    266      213.0     52.662		0.9410759282326622 | 0.28845484275489586

 R  25 G  62    262     205.36      55.35		0.9410759282326622 | 0.27845484275489585

 R  25 G  63    262     205.64     52.558		0.9310759282326622 | 0.27845484275489585

 R  25 G  64    266     212.86     52.678		0.9410759282326622 | 0.28845484275489586

 R  25 G  65    262     215.42     48.912		0.9410759282326622 | 0.27845484275489585

 R  25 G  66    264     208.84     52.381		0.9410759282326622 | 0.28845484275489586

 R  25 G  67    262      214.3     51.732		0.9410759282326622 | 0.28845484275489586

 R  25 G  68    264     205.76      57.35		0.9410759282326622 | 0.28845484275489586

 R  25 G  69    266     210.42     47.989		0.9410759282326622 | 0.28845484275489586

 R  25 G  70    266      211.6      52.79		0.9410759282326622 | 0.28845484275489586

 R  25 G  71    262     216.52     48.481		0.9410759282326622 | 0.28845484275489586

 R  25 G  72    268     212.24     51.482		0.9410759282326622 | 0.28845484275489586

 R  25 G  73    266      211.8     51.647		0.9410759282326622 | 0.28845484275489586

 R  25 G  74    264      204.0     56.187		0.9410759282326622 | 0.28845484275489586

 R  25 G  75    264     208.06     52.542		0.9410759282326622 | 0.28845484275489586

 R  25 G  76    262     213.72     52.122		0.9410759282326622 | 0.28845484275489586

 R  25 G  77    262     212.48     53.671		0.9410759282326622 | 0.28845484275489586

 R  25 G  78    262     206.26     54.617		0.9410759282326622 | 0.28845484275489586

 R  25 G  79    266      215.1     52.687		0.9410759282326622 | 0.28845484275489586

 R  25 G  80    264     203.24     57.297		0.9410759282326622 | 0.28845484275489586

 R  25 G  81    264     212.88     55.062		0.9410759282326622 | 0.28845484275489586

 R  25 G  82    262      216.1     53.825		0.9410759282326622 | 0.28845484275489586

 R  25 G  83    262     209.12     49.195		0.9410759282326622 | 0.28845484275489586

 R  25 G  84    262     210.06     53.363		0.9410759282326622 | 0.28845484275489586

 R  25 G  85    262     212.86     51.667		0.9410759282326622 | 0.28845484275489586

 R  25 G  86    260     206.02     54.452		0.9410759282326622 | 0.28845484275489586

 R  25 G  87    262      211.3     51.586		0.9410759282326622 | 0.28845484275489586

 R  25 G  88    264     211.44     49.784		0.9410759282326622 | 0.28845484275489586

 R  25 G  89    262      203.5     53.735		0.9410759282326622 | 0.28845484275489586

 R  25 G  90    264     200.86     54.341		0.9410759282326622 | 0.28845484275489586

 R  25 G  91    262     208.24     50.421		0.9410759282326622 | 0.28845484275489586

 R  25 G  92    266      209.7     55.069		0.9410759282326622 | 0.28845484275489586

 R  25 G  93    262      207.8     53.209		0.9410759282326622 | 0.28845484275489586

 R  25 G  94    264     213.46     50.042		0.9410759282326622 | 0.28845484275489586

 R  25 G  95    260     213.34     50.919		0.9410759282326622 | 0.28845484275489586

 R  25 G  96    262     215.24     48.992		0.9410759282326622 | 0.28845484275489586

 R  25 G  97    264     210.32      52.53		0.9410759282326622 | 0.28845484275489586

 R  25 G  98    264      208.7     49.845		0.9410759282326622 | 0.28845484275489586

 R  25 G  99    262     209.24     55.122		0.9410759282326622 | 0.28845484275489586

25     0###################### RawFitness
           0          0          350

 R  26 G   0    344     211.48      65.73		0.04888952861407825 | 0.9487130115590987

 R  26 G   1    344     209.44     64.385		0.02480213386147101 | 0.8384226883607142

 R  26 G   2    346     201.86     67.195		0.11771388343732203 | 0.20771195275926768

 R  26 G   3    346      208.0     68.153		0.04888952861407825 | 0.9487130115590987

 R  26 G   4    342     209.74       70.2		0.11771388343732203 | 0.20771195275926768

 R  26 G   5    336     199.46     68.881		0.27410752054513987 | 0.7531953273546351

 R  26 G   6    342     211.92     68.447		0.11771388343732203 | 0.20771195275926768

 R  26 G   7    344     216.98     62.245		0.11771388343732203 | 0.20771195275926768

 R  26 G   8    344     209.56     66.083		0.11771388343732203 | 0.20771195275926768

 R  26 G   9    346     213.12     65.992		0.11771388343732203 | 0.20771195275926768

 R  26 G  10    342      200.9     64.966		0.11771388343732203 | 0.20771195275926768

 R  26 G  11    338      213.2     59.277		0.11771388343732203 | 0.20771195275926768

 R  26 G  12    316     210.66     59.706		0.434038086480134 | 0.40561851844782026

 R  26 G  13    334     207.96     64.397		0.11771388343732203 | 0.20771195275926768

 R  26 G  14    314     213.88     61.658		0.434038086480134 | 0.40561851844782026

 R  26 G  15    304      220.7     50.637		0.434038086480134 | 0.40561851844782026

 R  26 G  16    308     210.32     56.373		0.434038086480134 | 0.40561851844782026

 R  26 G  17    314     199.22     62.127		0.434038086480134 | 0.40561851844782026

 R  26 G  18    330     208.48     55.891		0.434038086480134 | 0.40561851844782026

 R  26 G  19    304     202.94     62.382		0.434038086480134 | 0.40561851844782026

 R  26 G  20    272     202.18     60.319		0.8940031817485149 | 0.43825031885514476

 R  26 G  21    274      210.7     62.702		0.8940031817485149 | 0.43825031885514476

 R  26 G  22    268     203.72     62.536		0.8940031817485149 | 0.43825031885514476

 R  26 G  23    270     210.06     54.855		0.8940031817485149 | 0.43825031885514476

 R  26 G  24    272     210.08     57.279		0.8940031817485149 | 0.43825031885514476

 R  26 G  25    272     216.18     54.669		0.8940031817485149 | 0.43825031885514476

 R  26 G  26    266     201.04     60.551		0.8940031817485149 | 0.43825031885514476

 R  26 G  27    266     213.16     58.103		0.8940031817485149 | 0.43825031885514476

 R  26 G  28    276     204.34     59.703		0.8940031817485149 | 0.43825031885514476

 R  26 G  29    272     205.92      63.02		0.8940031817485149 | 0.43825031885514476

 R  26 G  30    266      200.8     60.998		0.8940031817485149 | 0.43825031885514476

 R  26 G  31    268     209.88     57.689		0.8940031817485149 | 0.43825031885514476

 R  26 G  32    266     207.62     59.504		0.8940031817485149 | 0.43825031885514476

 R  26 G  33    268     202.38     62.717		0.8940031817485149 | 0.43825031885514476

 R  26 G  34    272     214.08     60.664		0.9040031817485149 | 0.43825031885514476

 R  26 G  35    268     205.64     61.503		0.9040031817485149 | 0.43825031885514476

 R  26 G  36    266     200.66     61.606		0.9040031817485149 | 0.43825031885514476

 R  26 G  37    270     207.76     59.095		0.8940031817485149 | 0.44825031885514477

 R  26 G  38    274     199.94     61.834		0.9040031817485149 | 0.43825031885514476

 R  26 G  39    268      202.8     63.918		0.8940031817485149 | 0.44825031885514477

 R  26 G  40    270     206.04     61.994		0.8940031817485149 | 0.44825031885514477

 R  26 G  41    268     208.64     57.971		0.8940031817485149 | 0.43825031885514476

 R  26 G  42    266     208.98      58.77		0.8940031817485149 | 0.43825031885514476

 R  26 G  43    274     206.36     59.835		0.8940031817485149 | 0.43825031885514476

 R  26 G  44    270     211.22     58.938		0.8940031817485149 | 0.43825031885514476

 R  26 G  45    266     205.86     61.283		0.8940031817485149 | 0.42825031885514475

 R  26 G  46    268     209.54     59.731		0.8940031817485149 | 0.42825031885514475

 R  26 G  47    270      214.1     54.728		0.8940031817485149 | 0.43825031885514476

 R  26 G  48    268      206.9     59.279		0.8940031817485149 | 0.43825031885514476

 R  26 G  49    274     208.28     54.908		0.8940031817485149 | 0.43825031885514476

 R  26 G  50    270     216.28     55.003		0.8940031817485149 | 0.43825031885514476

 R  26 G  51    266     205.94     60.932		0.8940031817485149 | 0.43825031885514476

 R  26 G  52    268     204.86      60.31		0.8940031817485149 | 0.43825031885514476

 R  26 G  53    270      203.5     59.176		0.8940031817485149 | 0.43825031885514476

 R  26 G  54    272     206.82     58.293		0.8940031817485149 | 0.44825031885514477

 R  26 G  55    268     210.12     60.343		0.8940031817485149 | 0.43825031885514476

 R  26 G  56    270     208.64     59.726		0.8940031817485149 | 0.44825031885514477

 R  26 G  57    266     208.46     57.378		0.8940031817485149 | 0.44825031885514477

 R  26 G  58    272     205.16     57.254		0.8940031817485149 | 0.43825031885514476

 R  26 G  59    268      202.9     61.584		0.8940031817485149 | 0.43825031885514476

 R  26 G  60    270     210.74     61.271		0.8940031817485149 | 0.44825031885514477

 R  26 G  61    272      208.5     62.818		0.8940031817485149 | 0.44825031885514477

 R  26 G  62    266     206.82     62.736		0.8940031817485149 | 0.44825031885514477

 R  26 G  63    270     204.92     63.826		0.8940031817485149 | 0.44825031885514477

 R  26 G  64    268     204.58      57.87		0.8940031817485149 | 0.44825031885514477

 R  26 G  65    270     202.92     56.393		0.8940031817485149 | 0.44825031885514477

 R  26 G  66    268     211.74     56.581		0.8940031817485149 | 0.44825031885514477

 R  26 G  67    272      201.4     63.094		0.8940031817485149 | 0.44825031885514477

 R  26 G  68    272     204.92     62.558		0.8940031817485149 | 0.44825031885514477

 R  26 G  69    270     203.62     61.662		0.8940031817485149 | 0.44825031885514477

 R  26 G  70    270     217.46     57.794		0.8940031817485149 | 0.44825031885514477

 R  26 G  71    272      199.8     62.679		0.8940031817485149 | 0.44825031885514477

 R  26 G  72    268      200.1     63.532		0.8940031817485149 | 0.44825031885514477

 R  26 G  73    270     215.48     54.114		0.8940031817485149 | 0.44825031885514477

 R  26 G  74    272     214.42     55.886		0.8940031817485149 | 0.44825031885514477

 R  26 G  75    272     215.22     59.779		0.8940031817485149 | 0.44825031885514477

 R  26 G  76    272     210.44     60.491		0.8940031817485149 | 0.44825031885514477

 R  26 G  77    268     201.06     61.461		0.8940031817485149 | 0.44825031885514477

 R  26 G  78    272      209.4     57.538		0.8940031817485149 | 0.44825031885514477

 R  26 G  79    272     209.56     58.684		0.8840031817485149 | 0.44825031885514477

 R  26 G  80    268     210.44     57.702		0.8940031817485149 | 0.44825031885514477

 R  26 G  81    266     199.18     57.674		0.8840031817485149 | 0.44825031885514477

 R  26 G  82    272     211.62     59.878		0.8840031817485149 | 0.44825031885514477

 R  26 G  83    270     201.92     60.526		0.8940031817485149 | 0.44825031885514477

 R  26 G  84    276     211.72     59.201		0.8940031817485149 | 0.44825031885514477

 R  26 G  85    268     205.26     55.538		0.8840031817485149 | 0.44825031885514477

 R  26 G  86    268     209.66     56.433		0.8940031817485149 | 0.44825031885514477

 R  26 G  87    266     205.38      61.03		0.8940031817485149 | 0.44825031885514477

 R  26 G  88    270     210.76     59.022		0.8840031817485149 | 0.44825031885514477

 R  26 G  89    272     199.72     62.714		0.8840031817485149 | 0.44825031885514477

 R  26 G  90    272     211.66     56.697		0.8940031817485149 | 0.44825031885514477

 R  26 G  91    266     209.24     61.844		0.8940031817485149 | 0.44825031885514477

 R  26 G  92    274      217.9     51.371		0.8940031817485149 | 0.44825031885514477

 R  26 G  93    274      204.8     59.691		0.8940031817485149 | 0.44825031885514477

 R  26 G  94    274      213.3     59.677		0.8840031817485149 | 0.44825031885514477

 R  26 G  95    280     217.16     54.326		0.8840031817485149 | 0.44825031885514477

 R  26 G  96    274     218.54     53.835		0.8840031817485149 | 0.44825031885514477

 R  26 G  97    272     214.88     57.059		0.8940031817485149 | 0.44825031885514477

 R  26 G  98    268     207.18     61.085		0.8840031817485149 | 0.44825031885514477

 R  26 G  99    270     217.54      57.64		0.8840031817485149 | 0.44825031885514477

26     2###################### RawFitness
           0          0          346

 R  27 G   0    350     213.04     68.674		0.0012205905446580623 | 0.38785078114309546

 R  27 G   1    348     202.34      72.54		0.03540205259588025 | 0.868207858846313

 R  27 G   2    346     212.08     63.616		0.03540205259588025 | 0.868207858846313

 R  27 G   3    348     218.12     67.467		0.03540205259588025 | 0.868207858846313

 R  27 G   4    348     209.46     64.031		0.03540205259588025 | 0.868207858846313

 R  27 G   5    348     201.26     71.733		0.03540205259588025 | 0.868207858846313

 R  27 G   6    344     200.36     65.079		0.03540205259588025 | 0.868207858846313

 R  27 G   7    350      215.2     64.378		0.03540205259588025 | 0.868207858846313

 R  27 G   8    300     207.42      56.25		0.5009152655063828 | 0.32469090518209187

 R  27 G   9    324      217.3       56.0		0.5009152655063828 | 0.32469090518209187

 R  27 G  10    344     208.36     59.811		0.04540205259588025 | 0.868207858846313

 R  27 G  11    346     210.06     58.424		0.04540205259588025 | 0.868207858846313

 R  27 G  12    316     207.34     54.917		0.5009152655063828 | 0.32469090518209187

 R  27 G  13    318      213.6     49.414		0.5009152655063828 | 0.32469090518209187

 R  27 G  14    298     214.56     45.936		0.5009152655063828 | 0.32469090518209187

 R  27 G  15    310     219.46     50.357		0.5009152655063828 | 0.32469090518209187

 R  27 G  16    314     216.56     51.022		0.5009152655063828 | 0.32469090518209187

 R  27 G  17    310     210.66     50.753		0.5009152655063828 | 0.32469090518209187

 R  27 G  18    306     215.08     50.849		0.5009152655063828 | 0.32469090518209187

 R  27 G  19    316     214.94     55.216		0.5009152655063828 | 0.32469090518209187

 R  27 G  20    310     204.74     52.059		0.5009152655063828 | 0.32469090518209187

 R  27 G  21    302      218.6     53.015		0.5009152655063828 | 0.32469090518209187

 R  27 G  22    306     211.16     55.195		0.5009152655063828 | 0.32469090518209187

 R  27 G  23    300     203.56      49.79		0.5009152655063828 | 0.32469090518209187

 R  27 G  24    282     206.64     51.836		0.7358617773745728 | 0.07434014928397825

 R  27 G  25    290      217.3     50.391		0.7358617773745728 | 0.07434014928397825

 R  27 G  26    286      217.6     52.213		0.7358617773745728 | 0.07434014928397825

 R  27 G  27    290     217.86     46.114		0.7358617773745728 | 0.07434014928397825

 R  27 G  28    288      217.8     50.924		0.7358617773745728 | 0.07434014928397825

 R  27 G  29    284     211.74     51.227		0.7358617773745728 | 0.07434014928397825

 R  27 G  30    288     202.64     52.771		0.7358617773745728 | 0.07434014928397825

 R  27 G  31    290     216.98     49.143		0.7358617773745728 | 0.07434014928397825

 R  27 G  32    290     211.66     53.599		0.7358617773745728 | 0.07434014928397825

 R  27 G  33    284     217.64     50.453		0.7358617773745728 | 0.07434014928397825

 R  27 G  34    290     219.32     53.734		0.7358617773745728 | 0.07434014928397825

 R  27 G  35    292     218.86     48.267		0.7358617773745728 | 0.07434014928397825

 R  27 G  36    292      211.4     51.098		0.7358617773745728 | 0.07434014928397825

 R  27 G  37    292     212.98     54.298		0.7358617773745728 | 0.07434014928397825

 R  27 G  38    280     211.08     54.173		0.7458617773745728 | 0.07434014928397825

 R  27 G  39    292     210.28     51.351		0.7458617773745728 | 0.07434014928397825

 R  27 G  40    282     215.92     46.853		0.7458617773745728 | 0.07434014928397825

 R  27 G  41    280     204.98     47.584		0.7458617773745728 | 0.07434014928397825

 R  27 G  42    286     208.54     53.877		0.7358617773745728 | 0.07434014928397825

 R  27 G  43    286     207.88     52.635		0.7358617773745728 | 0.07434014928397825

 R  27 G  44    286     209.26     51.325		0.7358617773745728 | 0.07434014928397825

 R  27 G  45    292      211.8     49.214		0.7358617773745728 | 0.07434014928397825

 R  27 G  46    286      220.7     51.145		0.7358617773745728 | 0.07434014928397825

 R  27 G  47    286     214.96     53.369		0.7358617773745728 | 0.07434014928397825

 R  27 G  48    286     216.52     50.787		0.7458617773745728 | 0.07434014928397825

 R  27 G  49    288     221.04     51.066		0.7458617773745728 | 0.07434014928397825

 R  27 G  50    284     206.92     46.474		0.7458617773745728 | 0.07434014928397825

 R  27 G  51    288     218.28     48.243		0.7458617773745728 | 0.07434014928397825

 R  27 G  52    290      213.1     43.518		0.7358617773745728 | 0.06434014928397826

 R  27 G  53    290      217.9     51.968		0.7458617773745728 | 0.07434014928397825

 R  27 G  54    288     215.72     50.046		0.7458617773745728 | 0.07434014928397825

 R  27 G  55    290     215.98     49.701		0.7458617773745728 | 0.07434014928397825

 R  27 G  56    284     218.48     47.368		0.7458617773745728 | 0.07434014928397825

 R  27 G  57    288      216.0     49.449		0.7458617773745728 | 0.07434014928397825

 R  27 G  58    284     216.98     48.499		0.7458617773745728 | 0.07434014928397825

 R  27 G  59    286      219.6     46.998		0.7458617773745728 | 0.07434014928397825

 R  27 G  60    280     206.46     43.111		0.7458617773745728 | 0.07434014928397825

 R  27 G  61    288     207.26       48.4		0.7458617773745728 | 0.07434014928397825

 R  27 G  62    286     215.04     50.877		0.7458617773745728 | 0.07434014928397825

 R  27 G  63    286     212.32     48.581		0.7458617773745728 | 0.07434014928397825

 R  27 G  64    284     198.98       50.1		0.7458617773745728 | 0.07434014928397825

 R  27 G  65    288     204.28     51.733		0.7458617773745728 | 0.07434014928397825

 R  27 G  66    286      205.7     51.085		0.7458617773745728 | 0.07434014928397825

 R  27 G  67    284     209.82     51.567		0.7458617773745728 | 0.07434014928397825

 R  27 G  68    288     200.38     45.768		0.7458617773745728 | 0.07434014928397825

 R  27 G  69    286     216.96     49.917		0.7458617773745728 | 0.07434014928397825

 R  27 G  70    286     208.08     48.463		0.7458617773745728 | 0.07434014928397825

 R  27 G  71    282     204.54     46.634		0.7458617773745728 | 0.07434014928397825

 R  27 G  72    286     208.78     48.269		0.7458617773745728 | 0.07434014928397825

 R  27 G  73    286      211.6     48.276		0.7458617773745728 | 0.07434014928397825

 R  27 G  74    288     215.58     45.591		0.7458617773745728 | 0.07434014928397825

 R  27 G  75    290      219.6     45.533		0.7458617773745728 | 0.07434014928397825

 R  27 G  76    290     219.18     50.122		0.7458617773745728 | 0.07434014928397825

 R  27 G  77    290      211.6     47.334		0.7458617773745728 | 0.07434014928397825

 R  27 G  78    290      214.6     52.531		0.7458617773745728 | 0.07434014928397825

 R  27 G  79    286     215.06     50.944		0.7458617773745728 | 0.07434014928397825

 R  27 G  80    286     211.78       48.9		0.7458617773745728 | 0.07434014928397825

